indicator_data_id,indicator_id,name,measure,year_description,data_valuemessage
131622,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,10.8
131623,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,10.6
131624,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,11.8
131625,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,12.7
131626,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,14.0
131627,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,14.9
131628,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,12.6
131629,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,12.4
131630,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,12.3
131631,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,10.9
131632,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,10.6
131633,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.6
131634,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.3
131635,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.9
131636,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.5
131637,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.5
131638,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.7
131639,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.2
131640,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,8.9
131641,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.3
131642,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.2
131643,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.1
131644,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Annual Average 2009-2010,9.0
131742,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,24.3
131743,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,24.7
131744,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,40.3
131745,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,23.2
131746,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,15.2
131741,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,27.1
131699,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,18.5
131700,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,19.1
131701,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,24.1
131702,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,23.0
131703,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,29.8
131704,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,28.7
131705,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,26.7
131706,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,29.6
131707,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,28.1
131708,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,29.8
131709,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,24.5
131710,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,24.2
131711,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,23.7
131712,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,26.5
131713,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,18.4
131714,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,20.6
131715,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,18.1
131716,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,28.3
131717,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,36.4
131718,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,27.2
131719,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,27.1
131720,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,37.8
131721,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,44.6
131722,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,53.6
131723,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,52.4
131724,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,49.6
131725,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,39.7
131726,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,34.6
131727,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,30.5
131728,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,28.8
131729,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,21.2
131730,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,19.1
131731,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,25.6
131732,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,23.3
131733,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,21.5
131734,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,26.0
131735,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,20.5
131736,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,16.0
131737,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,17.2
131738,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,15.5
131739,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,14.5
131740,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Annual Average 2009-2010,13.5
131790,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,23.1
131791,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,24.4
131792,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,32.2
131793,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,21.9
131794,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,17.4
131789,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,24.8
131747,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,18.7
131748,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,21.3
131749,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,23.0
131750,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,21.6
131751,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,25.6
131752,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,26.8
131753,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,25.0
131754,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,25.9
131755,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,26.8
131756,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,26.3
131757,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,23.2
131758,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,23.8
131759,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,24.7
131760,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,24.7
131761,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,20.9
131762,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,23.3
131763,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,22.3
131764,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,26.3
131765,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,25.9
131766,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,27.8
131767,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,27.4
131768,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,29.3
131769,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,33.2
131770,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,38.2
131771,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,41.8
131772,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,32.6
131773,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,30.7
131774,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,34.8
131775,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,24.8
131776,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,24.9
131777,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,21.3
131778,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,19.2
131779,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,22.4
131780,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,21.6
131781,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,22.2
131782,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,22.8
131783,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,20.9
131784,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,18.8
131785,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,19.8
131786,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,17.8
131787,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,16.3
131788,665,Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2),Average Concentration,Annual Average 2009-2010,15.7
131838,666,Neighborhood Air Quality Concentrations- Ozone (O3),Average Concentration,Annual Average 2009-2010,27.7
131839,666,Neighborhood Air Quality Concentrations- Ozone (O3),Average Concentration,Annual Average 2009-2010,27.4
131840,666,Neighborhood Air Quality Concentrations- Ozone (O3),Average Concentration,Annual Average 2009-2010,23.5
131841,666,Neighborhood Air Quality Concentrations- Ozone (O3),Average Concentration,Annual Average 2009-2010,28.3
131842,666,Neighborhood Air Quality Concentrations- Ozone (O3),Average Concentration,Annual Average 2009-2010,29.8
